Account,date,daily_pnl,num_trades,avg_trade_size_usd,wins,losses,Classification,win_rate,long_ratio,activity_segment,consistency_segment,size_segment
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-07,0.0,1,5768.6,0,0,Extreme Greed,0.0,,Infrequent,Inconsistent,Large Size
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-08,0.0,11,2146.8445454545454,0,0,Greed,0.0,,Infrequent,Inconsistent,Large Size
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-09,0.0,1,9563.74,0,0,Greed,0.0,,Infrequent,Inconsistent,Large Size
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-13,1621.278931,4,7545.6675,4,0,Greed,1.0,,Infrequent,Inconsistent,Large Size
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-15,1261.448002,1,11647.74,1,0,Greed,1.0,,Infrequent,Inconsistent,Large Size
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-19,0.0,1,99.88,0,0,Extreme Greed,0.0,,Infrequent,Inconsistent,Large Size
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-03-24,-869.145978,2,8449.470000000001,0,2,Neutral,0.0,,Infrequent,Inconsistent,Large Size
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-03-26,0.0,3,5632.456666666668,0,0,Neutral,0.0,,Infrequent,Inconsistent,Large Size
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-03-28,1130.350383,6,3004.626666666667,6,0,Fear,1.0,,Infrequent,Inconsistent,Large Size
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-08,246.8944,26,2155.8880769230773,16,0,Extreme Fear,1.0,1.0,Infrequent,Inconsistent,Large Size
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-09,2975.927732,799,3494.2455444305383,375,6,Extreme Fear,0.984251968503937,0.12679425837320574,Infrequent,Inconsistent,Large Size
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-10,-372.76464,105,6134.571428571428,28,32,Fear,0.4666666666666667,0.2,Infrequent,Inconsistent,Large Size
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-11,2550.108815,279,2348.0045519713262,136,0,Fear,1.0,0.02097902097902098,Infrequent,Inconsistent,Large Size
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-12,303.170149,120,3633.2355833333336,69,0,Fear,1.0,0.45098039215686275,Infrequent,Inconsistent,Large Size
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-13,355.09,94,4544.766489361702,10,1,Neutral,0.9090909090909091,0.8433734939759037,Infrequent,Inconsistent,Large Size
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-17,425.687612,34,7388.688823529412,16,0,Fear,1.0,0.0,Infrequent,Inconsistent,Large Size
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-22,119.0,5,36540.202000000005,4,0,Neutral,1.0,0.0,Infrequent,Inconsistent,Large Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-17,0.0,14,2142.7757142857145,0,0,Extreme Greed,0.0,,Frequent,Inconsistent,Small Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-18,0.0,1,4999.94,0,0,Extreme Greed,0.0,,Frequent,Inconsistent,Small Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-27,453.853206,29,862.0348275862068,5,0,Greed,1.0,0.0,Frequent,Inconsistent,Small Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-28,343.092145,1,4999.89,1,0,Greed,1.0,,Frequent,Inconsistent,Small Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-29,768.814445,4,1918.2925,4,0,Greed,1.0,,Frequent,Inconsistent,Small Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-30,1211.511836,6,946.8850000000001,6,0,Greed,1.0,,Frequent,Inconsistent,Small Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-31,306.563532,3,342.82,3,0,Greed,1.0,,Frequent,Inconsistent,Small Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-02,739.18423,3,1004.1633333333334,3,0,Greed,1.0,,Frequent,Inconsistent,Small Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-22,-179.521683,6,1873.8216666666667,0,6,Extreme Greed,0.0,,Frequent,Inconsistent,Small Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-25,-18956.391598000002,29,4484.771379310345,5,24,Extreme Greed,0.1724137931034483,,Frequent,Inconsistent,Small Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-26,0.0,26,961.5796153846154,0,0,Greed,0.0,0.0,Frequent,Inconsistent,Small Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-27,0.0,22,681.8109090909091,0,0,Greed,0.0,0.0,Frequent,Inconsistent,Small Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-28,0.0,17,588.2223529411765,0,0,Greed,0.0,0.0,Frequent,Inconsistent,Small Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-29,0.0,7,999.9485714285714,0,0,Greed,0.0,0.0,Frequent,Inconsistent,Small Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-30,0.0,37,486.4764864864865,0,0,Greed,0.0,0.0,Frequent,Inconsistent,Small Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-31,0.0,48,625.6752083333333,0,0,Extreme Greed,0.0,0.0,Frequent,Inconsistent,Small Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-01,0.0,18,773.4088888888889,0,0,Greed,0.0,0.0,Frequent,Inconsistent,Small Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-02,0.0,30,1333.3373333333334,0,0,Greed,0.0,0.0,Frequent,Inconsistent,Small Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-03,13770.715332,119,355.00016806722687,96,0,Fear,1.0,0.0,Frequent,Inconsistent,Small Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-04,0.0,45,676.7046666666666,0,0,Greed,0.0,0.0,Frequent,Inconsistent,Small Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-05,0.0,25,599.9928,0,0,Neutral,0.0,0.0,Frequent,Inconsistent,Small Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-06,0.0,17,470.57411764705876,0,0,Neutral,0.0,0.0,Frequent,Inconsistent,Small Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-07,0.0,9,666.651111111111,0,0,Fear,0.0,0.0,Frequent,Inconsistent,Small Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-08,0.0,5,999.984,0,0,Fear,0.0,0.0,Frequent,Inconsistent,Small Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-09,0.0,87,137.93471264367815,0,0,Neutral,0.0,0.0,Frequent,Inconsistent,Small Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-10,24.634532000000036,85,698.8723529411765,29,36,Fear,0.4461538461538462,0.0,Frequent,Inconsistent,Small Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-11,0.0,13,769.2253846153847,0,0,Neutral,0.0,0.0,Frequent,Inconsistent,Small Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-12,0.0,23,1086.9421739130435,0,0,Neutral,0.0,0.0,Frequent,Inconsistent,Small Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-13,-3556.3882559999997,46,947.7369565217392,0,16,Neutral,0.0,0.0,Frequent,Inconsistent,Small Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-14,8781.96,311,2726.2494855305467,82,23,Neutral,0.780952380952381,0.49029126213592233,Frequent,Inconsistent,Small Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-15,35346.87108,179,2418.771340782123,154,7,Neutral,0.9565217391304348,0.0,Frequent,Inconsistent,Small Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-16,0.0,3,3333.296666666667,0,0,Neutral,0.0,0.0,Frequent,Inconsistent,Small Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-17,0.0,6,2503.1749999999997,0,0,Neutral,0.0,0.0,Frequent,Inconsistent,Small Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-18,0.0,13,1923.0538461538463,0,0,Neutral,0.0,0.0,Frequent,Inconsistent,Small Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-19,0.0,17,882.3423529411765,0,0,Fear,0.0,0.0,Frequent,Inconsistent,Small Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-20,0.0,31,1129.0251612903226,0,0,Neutral,0.0,0.0,Frequent,Inconsistent,Small Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-21,0.0,38,657.8865789473684,0,0,Greed,0.0,0.0,Frequent,Inconsistent,Small Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-23,0.0,4,1249.98,0,0,Neutral,0.0,0.0,Frequent,Inconsistent,Small Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-25,8698.883848,39,641.0223076923077,39,0,Fear,1.0,,Frequent,Inconsistent,Small Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-26,2225.835732,1,4999.92,1,0,Extreme Fear,1.0,,Frequent,Inconsistent,Small Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-28,3309.75,7,714.2857142857143,7,0,Extreme Fear,1.0,,Frequent,Inconsistent,Small Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-02,0.0,2,2499.975,0,0,Fear,0.0,0.0,Frequent,Inconsistent,Small Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-03,0.0,8,624.99375,0,0,Fear,0.0,0.0,Frequent,Inconsistent,Small Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-04,6939.47356,16,937.494375,13,0,Extreme Fear,1.0,0.0,Frequent,Inconsistent,Small Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-07,0.0,12,12499.980833333333,0,0,Fear,0.0,1.0,Frequent,Inconsistent,Small Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-08,0.0,38,2631.5215789473687,0,0,Fear,0.0,1.0,Frequent,Inconsistent,Small Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-09,3677.4965580000003,5,999.99,5,0,Fear,1.0,,Frequent,Inconsistent,Small Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-10,4297.3227640000005,14,3928.565714285714,5,0,Extreme Fear,1.0,1.0,Frequent,Inconsistent,Small Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-11,0.0,8,624.9925000000001,0,0,Extreme Fear,0.0,0.0,Frequent,Inconsistent,Small Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-12,-2493.849701,11,4999.932727272728,0,1,Fear,0.0,0.0,Frequent,Inconsistent,Small Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-13,0.0,37,1891.8805405405406,0,0,Neutral,0.0,0.7027027027027027,Frequent,Inconsistent,Small Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-14,584.05178,1,9999.89,1,0,Fear,1.0,,Frequent,Inconsistent,Small Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-15,763.755281,18,2222.1133333333332,3,10,Neutral,0.23076923076923078,0.0,Frequent,Inconsistent,Small Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-16,8368.226125000001,7,2856.945714285714,6,1,Fear,0.8571428571428571,,Frequent,Inconsistent,Small Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-17,0.0,72,1527.7720833333333,0,0,Fear,0.0,0.0,Frequent,Inconsistent,Small Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-18,0.0,59,1274.653559322034,0,0,Fear,0.0,0.0,Frequent,Inconsistent,Small Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-19,3036.68886,109,1511.8720183486237,9,0,Fear,1.0,0.0,Frequent,Inconsistent,Small Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-20,652.062115,12,7589.970833333334,3,2,Neutral,0.6,0.0,Frequent,Inconsistent,Small Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-22,3082.76165,19,526.312105263158,19,0,Fear,1.0,,Frequent,Inconsistent,Small Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-23,3464.777168,2,4999.96,2,0,Fear,1.0,,Frequent,Inconsistent,Small Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-24,2838.532396,47,2021.1748936170213,41,6,Neutral,0.8723404255319149,,Frequent,Inconsistent,Small Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-25,2164.09548,6,6666.248333333334,6,0,Neutral,1.0,,Frequent,Inconsistent,Small Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-26,619.572648,1,9998.76,1,0,Neutral,1.0,,Frequent,Inconsistent,Small Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-27,26714.79759,64,1071.89515625,62,0,Fear,1.0,0.0,Frequent,Inconsistent,Small Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-28,13956.614828,29,1137.9037931034482,29,0,Fear,1.0,,Frequent,Inconsistent,Small Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-29,19573.830158,86,1162.7798837209302,44,0,Fear,1.0,1.0,Frequent,Inconsistent,Small Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-30,9683.820194,31,2259.391935483871,15,2,Fear,0.8823529411764706,1.0,Frequent,Inconsistent,Small Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-31,5544.028638,8,4999.98625,6,0,Fear,1.0,1.0,Frequent,Inconsistent,Small Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-01,4004.50286,13,9495.466153846153,12,0,Fear,1.0,0.0,Frequent,Inconsistent,Small Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-02,8045.056928,7,2142.8557142857144,7,0,Fear,1.0,,Frequent,Inconsistent,Small Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-03,0.0,85,5629.0912941176475,0,0,Fear,0.0,0.6823529411764706,Frequent,Inconsistent,Small Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-04,4805.345609999999,68,932.0805882352942,7,0,Fear,1.0,0.08196721311475409,Frequent,Inconsistent,Small Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-06,17621.701092,14,13571.328571428572,8,0,Fear,1.0,1.0,Frequent,Inconsistent,Small Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-07,0.0,51,2744.2062745098037,0,0,Extreme Fear,0.0,0.0,Frequent,Inconsistent,Small Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-08,0.0,8,18749.877500000002,0,0,Extreme Fear,0.0,1.0,Frequent,Inconsistent,Small Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-09,-4058.8889249999997,54,8168.482037037037,18,11,Extreme Fear,0.6206896551724138,0.2,Frequent,Inconsistent,Small Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-10,4596.960442,89,3151.4488764044945,44,2,Fear,0.9565217391304348,0.0,Frequent,Inconsistent,Small Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-11,-9584.869233000001,238,2846.985294117647,0,47,Fear,0.0,0.0,Frequent,Inconsistent,Small Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-12,0.0,22,2727.2445454545455,0,0,Fear,0.0,0.0,Frequent,Inconsistent,Small Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-13,0.0,18,2222.144444444444,0,0,Neutral,0.0,0.0,Frequent,Inconsistent,Small Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-15,3204.26268,77,2727.2429870129868,77,0,Fear,1.0,,Frequent,Inconsistent,Small Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-16,912.29492,39,3846.1415384615384,1,0,Fear,1.0,0.0,Frequent,Inconsistent,Small Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-17,0.0,96,1979.1661458333335,0,0,Fear,0.0,0.0,Frequent,Inconsistent,Small Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-18,0.0,46,3541.02152173913,0,0,Fear,0.0,0.0,Frequent,Inconsistent,Small Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-19,0.0,96,3511.545208333333,0,0,Fear,0.0,0.0,Frequent,Inconsistent,Small Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-21,0.0,18,2652.518888888889,0,0,Fear,0.0,0.0,Frequent,Inconsistent,Small Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-22,0.0,49,3515.344081632653,0,0,Neutral,0.0,0.0,Frequent,Inconsistent,Small Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-23,-358963.139984,1242,2010.350297906602,848,323,Greed,0.7241673783091375,0.0,Frequent,Inconsistent,Small Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-24,398.646746,58,1319.3956896551724,32,22,Greed,0.5925925925925926,0.0,Frequent,Inconsistent,Small Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-25,-1335.115406,39,1526.0666666666666,2,13,Greed,0.13333333333333333,0.0,Frequent,Inconsistent,Small Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-26,-3925.864943,16,2147.34125,0,16,Greed,0.0,,Frequent,Inconsistent,Small Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-27,-99.444041,12,768.4525,0,12,Greed,0.0,,Frequent,Inconsistent,Small Size
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-11-29,0.0,3,668.3,0,0,Extreme Greed,0.0,,Infrequent,Inconsistent,Large Size
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-01,0.0,3,999.5866666666667,0,0,Extreme Greed,0.0,1.0,Infrequent,Inconsistent,Large Size
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-02,0.0,6,340.65333333333336,0,0,Extreme Greed,0.0,1.0,Infrequent,Inconsistent,Large Size
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-04,33.26141600000001,10,669.609,2,3,Extreme Greed,0.4,,Infrequent,Inconsistent,Large Size
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-05,0.0,2,294.265,0,0,Extreme Greed,0.0,,Infrequent,Inconsistent,Large Size
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-06,0.0,1,292.11,0,0,Greed,0.0,,Infrequent,Inconsistent,Large Size
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-07,0.0,3,1021.2966666666667,0,0,Extreme Greed,0.0,,Infrequent,Inconsistent,Large Size
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-08,-21.54374,5,984.758,0,2,Extreme Greed,0.0,1.0,Infrequent,Inconsistent,Large Size
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-09,0.0,4,440.95,0,0,Extreme Greed,0.0,,Infrequent,Inconsistent,Large Size
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-10,0.0,1,587.97,0,0,Extreme Greed,0.0,,Infrequent,Inconsistent,Large Size
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-13,0.0,3,128.88333333333333,0,0,Extreme Greed,0.0,,Infrequent,Inconsistent,Large Size
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-15,0.0,5,739.626,0,0,Extreme Greed,0.0,,Infrequent,Inconsistent,Large Size
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-19,0.0,1,1399.11,0,0,Extreme Greed,0.0,,Infrequent,Inconsistent,Large Size
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-22,0.0,1,2815.79,0,0,Greed,0.0,,Infrequent,Inconsistent,Large Size
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-23,0.0,6,2855.656666666667,0,0,Greed,0.0,,Infrequent,Inconsistent,Large Size
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-26,0.0,2,1914.0,0,0,Extreme Greed,0.0,,Infrequent,Inconsistent,Large Size
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-01-01,0.0,5,200.802,0,0,Greed,0.0,,Infrequent,Inconsistent,Large Size
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-01-04,0.0,2,710.865,0,0,Greed,0.0,,Infrequent,Inconsistent,Large Size
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-01-05,0.0,1,456.83,0,0,Greed,0.0,,Infrequent,Inconsistent,Large Size
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-01-09,0.0,4,1509.6399999999999,0,0,Greed,0.0,,Infrequent,Inconsistent,Large Size
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-01-18,0.0,7,2950.0099999999998,0,0,Extreme Greed,0.0,,Infrequent,Inconsistent,Large Size
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-01-25,0.0,25,3223.1059999999998,0,0,Extreme Greed,0.0,1.0,Infrequent,Inconsistent,Large Size
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-01-26,38294.693499,123,7578.344634146341,82,0,Greed,1.0,0.0,Infrequent,Inconsistent,Large Size
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-01-27,0.0,2,4443.99,0,0,Greed,0.0,,Infrequent,Inconsistent,Large Size
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-02,0.0,19,1943.7873684210526,0,0,Greed,0.0,,Infrequent,Inconsistent,Large Size
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-03,0.0,8,2351.285,0,0,Fear,0.0,,Infrequent,Inconsistent,Large Size
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-04,9167.620989,104,58124.15365384616,49,0,Greed,1.0,1.0,Infrequent,Inconsistent,Large Size
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-05,1843.301845,327,2347.8439143730884,126,29,Neutral,0.8129032258064516,,Infrequent,Inconsistent,Large Size
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-06,71.77363,167,1881.207604790419,39,15,Neutral,0.7222222222222222,,Infrequent,Inconsistent,Large Size
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-09,1259.5314,103,6879.689611650486,23,0,Neutral,1.0,0.0,Infrequent,Inconsistent,Large Size
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-10,0.0,10,1089.435,0,0,Fear,0.0,1.0,Infrequent,Inconsistent,Large Size
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-11,109.90750199999998,211,2385.7656398104264,80,17,Neutral,0.8247422680412371,1.0,Infrequent,Inconsistent,Large Size
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-12,2760.439779,81,12390.793456790123,57,0,Neutral,1.0,1.0,Infrequent,Inconsistent,Large Size
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-13,1998.702085,42,2039.3888095238096,42,0,Neutral,1.0,,Infrequent,Inconsistent,Large Size
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-14,27.247837999999998,40,445.2165,11,0,Neutral,1.0,,Infrequent,Inconsistent,Large Size
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-16,559.647247,80,1368.858375,34,0,Neutral,1.0,,Infrequent,Inconsistent,Large Size
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-17,64.346683,105,1112.2542857142857,17,0,Neutral,1.0,,Infrequent,Inconsistent,Large Size
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-18,3981.044269,177,1466.1342937853108,27,0,Neutral,1.0,,Infrequent,Inconsistent,Large Size
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-21,8995.13393,8,15859.55,8,0,Greed,1.0,,Infrequent,Inconsistent,Large Size
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-23,0.0,40,472.709,0,0,Neutral,0.0,,Infrequent,Inconsistent,Large Size
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-24,0.0,44,1894.8688636363636,0,0,Neutral,0.0,,Infrequent,Inconsistent,Large Size
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-25,0.0,4,3685.7825,0,0,Fear,0.0,,Infrequent,Inconsistent,Large Size
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-03-26,0.0,1,1134.46,0,0,Neutral,0.0,,Infrequent,Inconsistent,Large Size
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-07,-4968.487948,26,7609.877692307693,0,15,Extreme Fear,0.0,0.2727272727272727,Infrequent,Inconsistent,Large Size
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-08,142.99159,23,3984.7504347826084,10,0,Extreme Fear,1.0,0.5384615384615384,Infrequent,Inconsistent,Large Size
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-11,0.0,3,6864.066666666667,0,0,Fear,0.0,1.0,Infrequent,Inconsistent,Large Size
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-12,202.27562,8,2599.29625,8,0,Fear,1.0,,Infrequent,Inconsistent,Large Size
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-19,56.13971,22,665.6886363636363,11,0,Fear,1.0,,Infrequent,Inconsistent,Large Size
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-22,284.16768,2,66188.125,1,0,Neutral,1.0,1.0,Infrequent,Inconsistent,Large Size
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-23,0.0,4,17801.63,0,0,Greed,0.0,1.0,Infrequent,Inconsistent,Large Size
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-26,505.40523,3,23903.97666666667,1,2,Greed,0.3333333333333333,,Infrequent,Inconsistent,Large Size
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-27,33.061386999999996,13,1032.253846153846,2,0,Greed,1.0,,Infrequent,Inconsistent,Large Size
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-28,0.0,10,799.756,0,0,Neutral,0.0,,Infrequent,Inconsistent,Large Size
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-29,112.996265,1,8110.65,1,0,Greed,1.0,,Infrequent,Inconsistent,Large Size
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-05-23,413.347329,305,1074.7592786885245,145,11,Extreme Greed,0.9294871794871795,0.38926174496644295,Frequent,Inconsistent,Small Size
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-05-25,14.126038999999999,14,355.9985714285714,5,0,Extreme Greed,1.0,0.0,Frequent,Inconsistent,Small Size
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-05-26,5.2257,7,459.03142857142853,2,0,Extreme Greed,1.0,0.0,Frequent,Inconsistent,Small Size
